txn_id,date,category,amount
a234,2025-08-18,utilities,996.6
t11642,2025-06-06,food,26.55
t6863,2025-02-24,food,24.82
t8444,2025-08-26,retail,111.7
t4100,2025-04-28,entertainment,54.51
t9593,2025-08-02,utilities,162.18
t10803,2025-09-18,gas,58.68
t7153,2025-02-15,gas,21.52
t612,2025-05-21,gas,18.12
t3754,2025-03-02,retail,134.91
t2115,2025-03-26,food,14.14
t4685,2025-01-22,entertainment,56.39
t10503,2025-10-02,retail,114.11
t5943,2025-06-18,gas,33.52
t8400,2025-08-08,food,23.55
t3167,2025-09-02,travel,607.41
t2603,2025-04-18,utilities,79.16
t10221,2025-05-25,entertainment,98.11
t512,2025-04-14,gas,85.44
t8588,2025-10-10,retail,115.61
t9890,2025-08-04,utilities,170.85
t3016,2025-09-26,entertainment,25.23
t6743,2025-04-28,retail,78.86
t9771,2025-02-19,retail,104.13
t4103,2025-03-11,retail,71.04
a5,2025-02-25,retail,1588.92
t7732,2025-08-30,entertainment,46.82
t521,2025-02-15,food,37.54
t8397,2025-09-08,utilities,111.8
t5027,2025-07-12,food,18.18
t6941,2025-06-13,entertainment,39.52
t6154,2025-04-21,retail,80.96
t7626,2025-06-04,other,114.93
t5222,2025-04-17,food,29.04
t10617,2025-04-01,retail,72.91
t7692,2025-05-28,food,32.14
t10938,2025-10-14,food,17.07
a130,2025-05-06,retail,1069.99
t5598,2025-09-17,other,134.51
t4076,2025-10-14,food,31.31
t1110,2025-08-20,other,127.96
t11519,2025-10-13,food,27.42
t7325,2025-01-09,food,18.82
t1039,2025-04-16,travel,757.23
t4289,2025-08-12,food,19.83
t21,2025-05-22,entertainment,82.36
t6563,2025-03-29,other,115.05
t4675,2025-05-25,gas,61.59
t9037,2025-02-24,utilities,206.85
t6052,2025-02-07,other,48.82
t4656,2025-08-16,travel,668.61
t935,2025-06-21,other,86.98
t5154,2025-05-08,entertainment,71.7
t10836,2025-09-28,other,134.93
t7498,2025-09-18,food,4.0
t8753,2025-10-26,other,148.48
t395,2025-08-28,food,35.05
t8251,2025-01-23,food,8.12
t6093,2025-06-23,food,36.74
t1738,2025-04-07,food,39.53
t2166,2025-07-25,food,33.86
t562,2025-10-19,utilities,20.0
t3070,2025-08-25,retail,82.3
t4605,2025-10-10,gas,34.79
t11060,2025-04-20,gas,63.25
t9521,2025-04-29,food,45.0
t1163,2025-08-25,travel,596.6
t6188,2025-06-14,retail,70.29
t7863,2025-08-01,food,38.85
t7643,2025-05-12,utilities,147.16
t1730,2025-03-14,retail,118.86
t1528,2025-04-28,retail,148.92
t4982,2025-10-02,retail,187.2
t843,2025-04-09,gas,38.99
t2931,2025-07-14,travel,456.92
t9937,2025-03-04,utilities,141.86
t59,2025-03-27,retail,75.93
t5299,2025-05-09,entertainment,58.36
t2866,2025-03-01,gas,100.69
t4852,2025-09-04,travel,752.4
t6553,2025-04-04,retail,182.88
t2292,2025-08-01,retail,16.58
t10195,2025-02-27,gas,50.28
t84,2025-06-24,food,23.41
t5290,2025-08-30,retail,72.82
t7979,2025-03-13,other,5.87
t1946,2025-07-24,food,4.0
t9301,2025-10-14,food,9.24
t1650,2025-03-04,retail,124.73
t6443,2025-05-15,other,84.89
t6439,2025-02-02,travel,210.88
t2725,2025-10-19,gas,69.02
t9582,2025-03-12,gas,51.37
t5539,2025-03-22,entertainment,90.42
t415,2025-03-26,food,23.38
t7181,2025-03-19,food,19.93
t11397,2025-06-15,gas,55.89
t2451,2025-07-25,entertainment,79.95
a147,2025-04-11,entertainment,1391.94
t5478,2025-05-04,food,42.07
t7221,2025-10-10,retail,73.38
t5917,2025-01-16,food,23.17
t9754,2025-02-02,food,17.26
t6773,2025-05-18,food,22.57
t4440,2025-02-18,retail,102.08
t7609,2025-08-18,other,87.35
t11406,2025-05-18,food,21.87
t2908,2025-05-27,food,28.55
t8636,2025-06-13,gas,69.66
t6608,2025-06-03,utilities,113.17
t3539,2025-03-17,retail,77.2
t2134,2025-03-07,utilities,151.92
t1898,2025-08-13,food,22.37
t7659,2025-03-09,utilities,150.55
t6672,2025-08-21,retail,142.86
t8831,2025-09-24,gas,62.69
t4270,2025-05-07,retail,78.99
t9297,2025-06-06,food,35.48
t8243,2025-01-22,food,35.27
t7963,2025-09-29,food,23.39
t1818,2025-09-12,other,91.61
t11713,2025-06-21,utilities,74.13
t1938,2025-07-28,gas,10.0
t338,2025-09-21,gas,52.94
t9697,2025-01-04,gas,51.0
t2336,2025-03-20,food,29.5
t8699,2025-02-07,retail,73.16
t2073,2025-10-20,food,34.73
t6914,2025-03-17,other,43.69
t1727,2025-03-13,food,30.96
t10181,2025-04-09,food,9.97
t1048,2025-06-22,travel,686.3
t5379,2025-02-22,travel,587.51
t7776,2025-08-01,travel,25.0
t2816,2025-06-20,gas,57.02
a141,2025-06-15,gas,5004.89
t9629,2025-10-11,retail,65.13
t2321,2025-09-12,entertainment,135.68
t7672,2025-08-15,utilities,103.67
t9612,2025-05-02,retail,146.33
t4872,2025-07-08,utilities,120.48
t3387,2025-03-28,food,25.61
t11532,2025-02-13,food,32.29
t6071,2025-03-26,utilities,127.78
t767,2025-09-17,utilities,176.1
t2862,2025-06-07,food,31.79
t3783,2025-09-19,food,46.57
t5010,2025-06-04,gas,60.37
t6126,2025-02-24,food,28.39
t1145,2025-02-28,food,26.58
t9895,2025-02-23,food,26.43
t9803,2025-10-25,retail,103.64
t2511,2025-06-25,gas,48.33
t6662,2025-06-15,utilities,142.81
t2274,2025-09-23,utilities,143.0
t5929,2025-05-02,gas,50.12
t5372,2025-01-07,food,19.75
t10511,2025-09-11,entertainment,51.99
t11119,2025-08-01,food,17.58
t8495,2025-07-17,other,133.37
t11545,2025-01-03,retail,92.78
t103,2025-10-05,entertainment,37.86
t1990,2025-05-12,other,2.5
t4304,2025-05-28,gas,53.07
t4458,2025-05-19,entertainment,113.39
t9354,2025-06-29,entertainment,39.08
t829,2025-01-17,gas,37.6
t8744,2025-10-26,entertainment,34.16
t4787,2025-03-05,other,76.79
t1673,2025-03-18,food,17.25
t5932,2025-01-27,entertainment,36.03
t9086,2025-01-10,food,22.06
t7475,2025-03-11,retail,205.77
t8248,2025-05-29,food,33.32
t7920,2025-09-12,utilities,139.97
t2857,2025-10-10,retail,85.73
t7728,2025-03-13,food,27.73
t1809,2025-01-03,other,54.96
t7466,2025-05-29,retail,46.99
t2276,2025-07-03,utilities,147.03
t3762,2025-07-12,retail,64.99
t8222,2025-09-08,food,44.27
t8480,2025-07-17,entertainment,45.61
t7622,2025-06-08,utilities,69.83
t5170,2025-07-03,other,44.66
t2046,2025-04-01,other,36.75
t7199,2025-10-13,retail,137.89
t7439,2025-01-22,other,109.22
t4514,2025-04-12,retail,32.01
t5602,2025-06-01,food,24.0
t1296,2025-08-18,other,73.3
t5821,2025-03-31,food,25.2
t592,2025-05-09,utilities,233.48
t4225,2025-06-15,food,11.26
t222,2025-07-11,utilities,118.6
t7911,2025-08-20,gas,36.72
t8140,2025-07-18,gas,29.52
t7094,2025-10-16,gas,53.21
t6389,2025-03-26,travel,890.74
t859,2025-08-16,travel,639.16
t6271,2025-10-05,other,109.34
t6065,2025-08-25,retail,113.89
t8704,2025-01-08,food,35.98
t6747,2025-03-17,food,21.93
t842,2025-02-27,gas,55.94
t6400,2025-02-12,food,18.53
t11268,2025-03-04,food,29.54
t5425,2025-04-10,food,34.94
t10257,2025-04-06,food,13.05
t9262,2025-07-24,gas,41.84
t3704,2025-04-04,food,26.2
t995,2025-09-19,retail,76.28
t9365,2025-09-05,food,40.92
t6335,2025-08-15,utilities,225.13
t1555,2025-03-23,travel,930.48
t4672,2025-02-26,utilities,129.55
t9145,2025-06-02,gas,36.11
t3773,2025-09-05,food,31.82
t9230,2025-06-11,retail,71.41
t11300,2025-01-28,retail,123.41
t10961,2025-01-10,food,33.64
t7045,2025-10-05,other,29.62
t3560,2025-10-03,utilities,129.92
t6067,2025-04-04,retail,78.66
t2849,2025-07-27,retail,112.21
t6193,2025-05-06,food,21.27
t9810,2025-04-19,food,26.19
t6811,2025-04-01,utilities,141.98
t2514,2025-03-27,utilities,168.47
t8337,2025-06-07,travel,379.61
t1464,2025-06-30,food,33.78
t10485,2025-02-25,entertainment,51.69
t4202,2025-08-08,entertainment,93.26
t10270,2025-03-20,travel,620.68
t6632,2025-07-14,retail,49.96
t2836,2025-10-14,food,22.37
t11083,2025-08-17,food,40.85
t8631,2025-02-18,entertainment,43.71
t2234,2025-02-23,gas,16.06
t3051,2025-03-13,entertainment,91.68
t11031,2025-05-29,food,21.22
t4682,2025-05-26,utilities,144.81
t401,2025-10-23,food,33.3
t3861,2025-03-24,food,4.0
t11645,2025-07-13,retail,166.97
t3873,2025-09-19,utilities,174.34
t4882,2025-05-21,travel,812.73
t5187,2025-09-30,gas,30.24
t6201,2025-04-13,other,56.09
t2805,2025-04-29,entertainment,42.0
t6985,2025-01-12,other,76.02
t4092,2025-03-07,food,10.25
t4609,2025-08-21,retail,34.87
t1024,2025-01-24,food,25.85
t3299,2025-01-09,gas,59.42
t9536,2025-07-26,food,5.57
t8470,2025-08-19,food,31.3
t60,2025-01-07,entertainment,69.32
t9481,2025-07-08,gas,39.94
t7640,2025-06-28,food,24.05
t5759,2025-06-24,gas,44.05
t4983,2025-08-01,retail,122.91
t9841,2025-08-31,retail,169.82
t1329,2025-09-26,food,8.77
t6661,2025-04-12,other,79.28
t3352,2025-02-15,other,71.45
a226,2025-03-12,entertainment,639.45
t169,2025-09-11,other,84.67
t3280,2025-02-17,other,46.01
t10224,2025-09-21,travel,590.37
t5666,2025-07-07,food,18.53
t11090,2025-07-15,other,27.22
t7767,2025-07-07,gas,58.11
t1551,2025-03-27,retail,163.52
t1010,2025-02-21,gas,41.67
t8491,2025-07-07,entertainment,124.03
t2555,2025-05-12,gas,81.01
t7591,2025-10-18,entertainment,77.99
t1613,2025-09-22,utilities,99.92
t2738,2025-04-22,entertainment,105.51
t3456,2025-01-02,food,15.65
t7624,2025-06-20,gas,71.58
t10700,2025-10-03,retail,152.01
t8328,2025-08-22,utilities,175.29
t649,2025-10-25,other,134.69
t6062,2025-09-08,utilities,119.86
t2863,2025-03-13,food,29.03
t880,2025-04-17,retail,90.77
t9321,2025-09-25,food,26.48
t3838,2025-05-02,retail,88.43
t4829,2025-02-12,food,31.82
t2304,2025-07-31,entertainment,75.62
t6254,2025-07-26,food,17.33
t1625,2025-06-03,retail,172.91
t551,2025-01-02,food,33.18
t3949,2025-07-05,food,15.22
t6936,2025-06-20,food,22.92
t9975,2025-04-25,gas,68.77
t6701,2025-10-21,entertainment,124.67
t4503,2025-07-23,gas,55.31
t5295,2025-06-23,gas,43.84
t8199,2025-06-03,utilities,184.08
t212,2025-02-19,entertainment,109.8
t10029,2025-09-25,retail,89.07
t5678,2025-01-24,food,16.9
t9623,2025-02-07,retail,132.54
t3233,2025-03-17,retail,31.77
t10529,2025-02-06,other,53.26
t6386,2025-04-28,retail,79.79
t3544,2025-03-07,food,15.53
t69,2025-06-09,other,93.67
t1439,2025-08-15,food,41.35
t2516,2025-10-03,entertainment,88.33
t2869,2025-05-19,retail,92.97
t3964,2025-05-25,utilities,180.87
t8171,2025-09-01,food,24.27
t6577,2025-01-07,travel,819.72
t10074,2025-04-21,food,34.13
t697,2025-07-23,other,82.09
t8726,2025-05-09,gas,84.11
t3943,2025-03-01,food,25.65
t4552,2025-10-14,travel,57.09
t11731,2025-10-26,retail,160.48
t10213,2025-06-05,utilities,108.85
t4382,2025-01-25,gas,46.71
t9054,2025-10-12,travel,528.61
t1315,2025-09-18,food,15.85
t6783,2025-09-09,other,131.4
t8422,2025-04-10,other,40.03
t5554,2025-07-30,food,30.24
t9636,2025-02-15,entertainment,101.62
t3980,2025-06-10,food,11.28
t5024,2025-01-29,utilities,210.74
t13,2025-05-04,entertainment,53.82
t773,2025-06-02,other,35.42
t819,2025-10-24,other,78.03
t11282,2025-04-12,gas,61.33
t2785,2025-03-22,food,17.18
t1347,2025-08-07,other,105.55
t10378,2025-04-14,travel,681.46
t454,2025-09-25,food,27.23
t10085,2025-09-24,utilities,168.03
t11626,2025-04-04,food,37.12
t1657,2025-07-23,other,80.32
t3458,2025-01-12,entertainment,12.67
t4246,2025-05-30,food,32.95
t11088,2025-07-27,retail,68.11
t9896,2025-08-27,gas,52.79
t38,2025-04-01,utilities,54.07
t11122,2025-01-15,food,29.54
t5004,2025-06-06,food,22.88
t1044,2025-09-24,utilities,147.16
t2909,2025-07-09,retail,121.04
t6505,2025-09-17,food,26.68
t941,2025-01-13,food,4.45
t4321,2025-08-10,food,34.19
t7593,2025-10-03,food,39.27
t10317,2025-08-30,food,20.39
t9249,2025-09-22,entertainment,53.18
t5119,2025-06-03,retail,132.93
t11068,2025-03-15,gas,46.6
t8096,2025-02-18,food,8.18
t7164,2025-04-26,utilities,109.72
t539,2025-06-24,retail,115.87
t5340,2025-04-15,food,24.47
t1154,2025-07-31,food,20.76
t1401,2025-07-08,retail,138.45
t5884,2025-03-24,travel,141.57
t10688,2025-05-19,entertainment,70.1
t31,2025-06-01,utilities,110.77
t11074,2025-02-22,food,19.55
t2268,2025-09-05,other,39.26
t10391,2025-04-12,food,34.74
t8020,2025-10-04,gas,61.18
t8493,2025-04-20,retail,102.47
t3678,2025-06-30,food,36.22
t2471,2025-07-06,gas,30.98
t9357,2025-08-21,food,35.35
t5557,2025-01-30,entertainment,64.34
t4741,2025-09-28,food,21.12
t6724,2025-02-16,food,19.54
t8665,2025-09-13,gas,90.55
t5836,2025-08-12,food,24.59
t5442,2025-10-11,utilities,95.06
t1093,2025-06-20,utilities,152.29
t267,2025-06-16,food,31.93
t1109,2025-08-14,gas,38.47
t9179,2025-03-24,gas,47.72
t10852,2025-09-26,entertainment,63.06
t3230,2025-03-18,food,22.85
t8456,2025-01-09,travel,679.94
t6976,2025-10-09,food,7.38
t8741,2025-04-13,food,36.68
t3320,2025-03-03,gas,53.21
t9921,2025-08-02,food,37.39
t1740,2025-04-01,food,42.15
t231,2025-07-02,food,25.02
t10510,2025-05-15,entertainment,100.72
t899,2025-06-29,utilities,63.15
t5763,2025-03-28,retail,124.12
t7136,2025-03-23,other,167.62
t8133,2025-08-08,gas,55.76
t7101,2025-04-06,food,21.64
t6664,2025-03-24,utilities,132.1
t4756,2025-01-23,other,41.76
t8976,2025-06-14,entertainment,60.57
t1564,2025-07-02,food,27.35
t4113,2025-06-19,food,27.61
t9059,2025-05-20,gas,72.34
t3072,2025-09-01,travel,399.81
t9342,2025-03-13,gas,76.32
t11757,2025-07-30,entertainment,40.58
t9315,2025-03-02,retail,165.6
t3434,2025-05-08,food,29.55
t8787,2025-10-22,retail,56.58
t9506,2025-06-11,food,30.2
t10726,2025-09-03,retail,175.26
t11125,2025-03-24,other,28.17
t5148,2025-04-27,food,18.92
t7096,2025-05-04,gas,34.1
t7853,2025-10-27,utilities,196.08
t8391,2025-09-08,retail,18.11
t9322,2025-09-22,utilities,220.62
t11491,2025-01-21,entertainment,124.2
t3574,2025-09-24,gas,74.83
t5845,2025-06-03,travel,217.11
t10740,2025-09-04,travel,591.99
t9413,2025-01-09,gas,52.6
t3376,2025-05-31,other,81.94
t2841,2025-02-19,retail,138.07
t7610,2025-07-29,other,50.44
t6471,2025-04-22,food,42.22
t4293,2025-07-03,gas,68.52
t10416,2025-07-31,food,23.32
t4416,2025-07-24,food,20.23
t9279,2025-07-18,food,30.08
t7145,2025-01-09,food,9.81
t11056,2025-03-02,retail,130.4
t3615,2025-10-26,food,35.74
t2214,2025-04-26,gas,39.77
t8754,2025-02-19,entertainment,72.68
t5804,2025-09-26,utilities,89.65
t9575,2025-10-12,food,23.13
t4302,2025-09-26,food,25.59
t2112,2025-02-13,retail,60.55
t6579,2025-04-16,gas,78.09
t10870,2025-08-01,gas,73.39
t11332,2025-09-17,retail,110.15
t9379,2025-08-22,food,20.97
t10837,2025-06-25,other,52.32
t9691,2025-01-24,food,30.2
t9791,2025-04-16,retail,91.63
t6022,2025-07-20,utilities,88.54
t9631,2025-08-08,utilities,102.78
t9616,2025-10-14,utilities,32.0
t356,2025-01-14,retail,139.4
t1430,2025-02-12,food,17.99
t6949,2025-09-02,food,48.27
t8489,2025-01-29,retail,71.1
t8679,2025-02-04,retail,120.64
t11130,2025-08-29,retail,149.87
t333,2025-02-18,travel,389.58
t9039,2025-03-30,other,115.82
t10716,2025-04-04,gas,94.06
t965,2025-02-27,gas,66.97
t8099,2025-09-13,food,29.85
t4992,2025-10-15,gas,48.11
t3282,2025-05-07,entertainment,44.85
t7838,2025-10-08,food,11.85
t2545,2025-02-08,food,30.47
t5362,2025-05-18,entertainment,53.67
t6721,2025-07-12,food,45.21
t2886,2025-02-17,food,30.37
t9846,2025-10-03,entertainment,125.44
t2179,2025-10-02,travel,476.13
t6070,2025-06-23,food,36.22
t4902,2025-09-27,food,22.2
t4878,2025-07-16,gas,48.87
t3124,2025-01-09,gas,67.98
t9621,2025-06-06,food,18.55
t1545,2025-09-19,gas,57.78
t5016,2025-03-01,entertainment,34.98
t11409,2025-07-21,utilities,58.51
t8607,2025-08-13,food,43.39
t4430,2025-03-10,food,17.38
t8879,2025-01-11,food,34.76
t6225,2025-02-09,travel,394.24
t7950,2025-03-11,utilities,152.12
t11369,2025-06-17,food,37.32
t5420,2025-02-14,food,47.05
t6051,2025-08-29,other,50.97
t11419,2025-03-26,entertainment,47.79
t10829,2025-05-28,food,48.56
t7904,2025-03-05,food,33.95
t1562,2025-05-30,food,19.0
t4915,2025-06-11,other,15.39
t11299,2025-06-13,retail,37.66
t6089,2025-03-10,other,93.45
t1096,2025-01-22,other,85.14
t9590,2025-09-20,gas,11.86
t3288,2025-10-12,retail,109.73
t9924,2025-10-19,retail,108.78
t10856,2025-10-26,gas,49.51
t2606,2025-10-15,entertainment,37.11
t1393,2025-05-14,other,128.38
t4490,2025-07-02,other,63.3
t10371,2025-03-24,utilities,172.97
t753,2025-08-30,food,20.1
t7019,2025-01-10,gas,38.24
t3738,2025-02-11,retail,146.02
t11734,2025-02-18,utilities,93.25
t10238,2025-06-08,gas,26.66
t3216,2025-03-20,other,159.77
t6324,2025-07-30,retail,68.26
t1778,2025-08-26,food,44.49
t4114,2025-01-05,utilities,167.44
t1771,2025-04-19,food,23.08
t10217,2025-08-22,retail,122.13
t11674,2025-06-08,entertainment,84.64
t3023,2025-04-25,other,96.53
t3013,2025-05-11,retail,69.26
t10944,2025-09-05,food,32.74
t5503,2025-03-06,travel,701.34
t8056,2025-03-15,travel,540.46
t4348,2025-05-01,retail,122.72
t4408,2025-04-05,gas,66.7
t528,2025-10-17,travel,229.04
t9744,2025-05-01,gas,23.83
t11289,2025-06-27,retail,74.62
t1920,2025-03-24,gas,49.37
t702,2025-09-06,retail,108.48
t4217,2025-09-20,utilities,107.17
t4300,2025-06-01,retail,133.58
t11018,2025-05-19,retail,158.26
t1299,2025-05-05,entertainment,97.0
t1353,2025-06-12,utilities,132.53
t2927,2025-08-21,entertainment,45.93
t9333,2025-08-08,food,48.49
t1288,2025-08-29,travel,640.07
t5520,2025-08-17,gas,71.38
t9825,2025-02-21,utilities,232.24
t5858,2025-09-24,retail,67.81
t11510,2025-09-20,food,15.68
t2014,2025-08-04,food,20.36
t10298,2025-09-30,gas,83.94
t4398,2025-09-15,food,19.84
t7967,2025-05-25,food,38.44
t2148,2025-05-21,food,18.2
t5534,2025-08-29,entertainment,70.07
t5962,2025-10-21,entertainment,31.39
t8540,2025-07-13,travel,234.87
t6214,2025-05-12,entertainment,68.66
t8583,2025-06-16,entertainment,94.23
t7306,2025-10-07,entertainment,46.61
t7860,2025-07-10,utilities,71.4
t6435,2025-04-07,utilities,192.51
t9160,2025-03-28,entertainment,63.92
t811,2025-04-20,other,61.12
t11455,2025-01-07,utilities,125.24
t2074,2025-08-29,other,99.57
t8363,2025-01-08,retail,77.86
t8812,2025-07-28,retail,180.99
t886,2025-09-20,food,22.17
t1478,2025-10-16,food,41.9
t1791,2025-09-17,gas,68.06
t5221,2025-10-08,food,26.54
t2009,2025-03-14,gas,61.2
t8766,2025-02-28,food,12.66
t683,2025-07-01,utilities,105.8
t3896,2025-01-14,other,81.42
t7485,2025-09-10,entertainment,42.24
t7663,2025-09-26,food,30.11
t4292,2025-05-11,entertainment,68.11
t58,2025-05-23,food,18.98
t10909,2025-02-05,travel,363.01
t2400,2025-06-13,entertainment,109.67
t11723,2025-01-25,retail,71.4
t11547,2025-10-04,retail,61.59
t7384,2025-07-20,entertainment,43.73
t6078,2025-05-19,gas,60.12
t6731,2025-02-21,retail,103.86
t1469,2025-07-18,food,29.72
t1417,2025-03-26,gas,38.28
t8015,2025-08-03,retail,166.33
t2359,2025-06-11,food,21.3
t6868,2025-07-16,retail,111.92
t4620,2025-02-13,other,55.45
t10424,2025-07-01,food,31.04
t10167,2025-02-19,food,29.44
t9174,2025-04-01,food,12.39
t3870,2025-09-22,food,48.26
t11504,2025-09-07,utilities,257.89
t4282,2025-06-15,retail,89.51
t6217,2025-08-29,other,97.82
t8465,2025-10-25,retail,82.89
t9453,2025-09-25,food,24.54
t1056,2025-04-29,food,18.2
t2282,2025-04-25,entertainment,65.87
t9296,2025-10-05,food,39.18
t1925,2025-07-26,other,106.98
t10833,2025-09-09,retail,62.44
t1076,2025-09-16,food,26.31
t1116,2025-06-17,gas,73.88
t3937,2025-03-15,retail,133.17
t3534,2025-05-31,retail,76.4
t6506,2025-03-10,entertainment,49.58
t461,2025-01-14,retail,72.42
t3033,2025-05-24,retail,85.99
t4208,2025-07-23,other,55.37
t10724,2025-04-25,other,76.59
t1453,2025-04-12,food,32.47
t2150,2025-04-26,retail,69.83
t320,2025-10-25,retail,105.54
t6168,2025-04-03,other,51.24
t1923,2025-01-23,food,5.77
t8343,2025-04-26,food,11.07
t10655,2025-03-14,entertainment,58.22
t5323,2025-07-22,gas,62.23
a128,2025-02-20,other,997.9
t6313,2025-03-16,utilities,83.74
t2130,2025-02-13,other,69.14
t5093,2025-03-15,food,27.47
t8680,2025-03-22,other,75.89
t10595,2025-08-12,utilities,79.11
t1053,2025-05-03,other,87.9
t5747,2025-05-16,utilities,125.16
t8729,2025-05-10,gas,46.63
t4068,2025-03-15,gas,64.03
t1457,2025-04-22,entertainment,63.64
t10311,2025-07-05,utilities,116.71
t362,2025-02-11,gas,47.45
a113,2025-05-24,travel,1004.1
t3146,2025-03-06,food,14.49
t9510,2025-04-10,other,46.04
t6665,2025-06-02,entertainment,30.54
t6182,2025-02-14,gas,57.66
t8362,2025-01-04,food,23.84
t5853,2025-10-27,gas,73.5
t7298,2025-07-03,food,21.53
t541,2025-05-28,food,33.36
t7022,2025-05-20,retail,70.87
t10156,2025-04-28,entertainment,83.99
t6283,2025-04-18,gas,67.92
t10824,2025-10-12,other,117.59
t755,2025-07-22,retail,136.14
t5205,2025-04-23,other,9.7
t2004,2025-09-03,food,20.32
t2543,2025-05-05,retail,127.66
t5698,2025-08-01,food,31.47
t10621,2025-09-16,other,93.22
t5175,2025-03-19,gas,44.32
t4272,2025-05-23,entertainment,53.8
t101,2025-09-22,entertainment,144.89
t6673,2025-08-29,retail,123.22
t602,2025-03-01,gas,64.86
t10694,2025-09-25,food,32.26
t4526,2025-08-05,food,25.31
t7175,2025-05-22,other,91.72
t1045,2025-07-04,gas,38.13
t9304,2025-10-22,food,29.16
t1558,2025-02-11,other,71.35
t1488,2025-06-03,retail,105.45
t8425,2025-07-27,retail,63.19
t11025,2025-01-17,utilities,156.75
t6147,2025-08-10,food,25.54
t2116,2025-08-21,utilities,105.28
t8452,2025-05-28,retail,124.42
t619,2025-06-01,travel,434.97
t4865,2025-05-12,other,62.21
t5439,2025-07-08,gas,61.59
t3397,2025-09-06,travel,660.63
t1601,2025-06-09,gas,76.65
t8240,2025-09-30,food,23.22
t10564,2025-09-22,other,53.07
t1616,2025-01-09,gas,48.74
t1753,2025-06-04,gas,45.51
t5767,2025-05-12,food,14.11
t2084,2025-09-20,retail,79.37
t5141,2025-09-03,food,22.23
t8618,2025-01-23,entertainment,75.67
t9550,2025-01-05,entertainment,112.8
t6640,2025-02-14,other,56.12
t8971,2025-06-08,food,30.83
t676,2025-05-23,other,52.26
t2546,2025-05-21,food,24.63
t11747,2025-04-07,gas,69.17
t4000,2025-07-20,food,28.48
t11392,2025-02-06,retail,99.58
t176,2025-01-17,retail,127.55
t5505,2025-05-22,gas,58.02
t3610,2025-08-03,entertainment,81.04
t11346,2025-06-11,food,21.3
t3788,2025-02-04,retail,63.24
t2226,2025-08-02,gas,45.68
t7043,2025-06-26,food,37.27
t5818,2025-10-04,food,20.81
t1127,2025-04-22,food,20.39
t9285,2025-05-18,food,22.37
t6081,2025-10-23,food,36.9
t2442,2025-01-02,other,42.0
t1323,2025-06-18,gas,49.09
t1604,2025-10-05,retail,101.86
t4211,2025-08-07,utilities,59.48
t9355,2025-04-25,food,21.22
t10326,2025-03-05,other,5.4
t4066,2025-04-23,other,122.76
t11598,2025-10-07,food,42.99
t11269,2025-07-18,utilities,68.92
t8525,2025-09-28,food,25.7
t4541,2025-07-24,food,20.99
